Site,Year,Date_EST,PAR_incoming_dailysum,PAR_belowcanopy_dailysum,PAR_surface_dailysum,LAI_daily_mean
WalkerBranch,2007,2007-08-08,59092.0771392,2580.80016681639,2368.4994164831,5.5161483256674
WalkerBranch,2007,2007-08-09,60782.6590056,2613.22639396928,2397.21198773155,5.50803273094047
WalkerBranch,2007,2007-08-10,59891.3670096,2574.04438520688,2359.97990111799,5.49883568303633
WalkerBranch,2007,2007-08-11,60187.0158288,2593.20361584758,2377.99295845564,5.4896386351322
WalkerBranch,2007,2007-08-12,60916.3204608,2619.42541078505,2401.4882674602,5.48044158722807
WalkerBranch,2007,2007-08-13,59982.965784,2592.11898839288,2376.79357394969,5.4709495386275
WalkerBranch,2007,2007-08-14,60830.8632792,2616.28147730984,2397.23415306069,5.46033648738051
WalkerBranch,2007,2007-08-15,59750.1027648,2578.00346925046,2360.99984060084,5.44972343613352
WalkerBranch,2007,2007-08-16,57510.8186688,2559.49713137454,2346.87444632485,5.43911038488653
WalkerBranch,2007,2007-08-17,57388.4738784,2460.02728374825,2246.83570443826,5.42818658093356
WalkerBranch,2007,2007-08-18,60095.2800672,2595.93681253655,2374.80680741068,5.4160819166979
WalkerBranch,2007,2007-08-19,52120.242972,2292.25147003344,2090.1236472977,5.40397725246224
WalkerBranch,2007,2007-08-20,50004.6811488,2038.81431686944,1843.80260275077,5.39187258822658
WalkerBranch,2007,2007-08-21,47685.8683728,2014.06570273167,1820.57238307113,5.3794363052958
WalkerBranch,2007,2007-08-22,56423.1326904,2453.72918159641,2238.2238784865,5.36573987132358
WalkerBranch,2007,2007-08-23,55818.4179168,2410.00462021813,2195.35713163071,5.35204343735136
WalkerBranch,2007,2007-08-24,53091.8475192,2326.14207615522,2116.29476330278,5.33834700337915
WalkerBranch,2007,2007-08-25,45261.0503352,1915.72363254445,1726.07858877286,5.32429307178167
WalkerBranch,2007,2007-08-26,45080.5012056,1948.29204811313,1748.52779364516,5.30888064920825
WalkerBranch,2007,2007-08-27,52827.0284304,2347.93001730192,2132.53070411617,5.29346822663482
WalkerBranch,2007,2007-08-28,43549.3115568,1838.6386376761,1644.62721385028,5.2780558040614
WalkerBranch,2007,2007-08-29,35242.1870472,1510.13871770447,1333.60094059594,5.2622549764683
WalkerBranch,2007,2007-08-30,37098.340776,1660.8083360688,1474.18139671226,5.24497820980045
WalkerBranch,2007,2007-08-31,48844.802916,2093.73809759011,1881.54863164155,5.22770144313259
WalkerBranch,2007,2007-09-01,44883.4070664,1991.28438492775,1787.92653814392,5.21042467646474
WalkerBranch,2007,2007-09-02,47964.3709608,2165.09613083862,1950.49832235654,5.19272344706622
WalkerBranch,2007,2007-09-03,43771.938588,1877.34916475284,1673.05967863465,5.17340925929114
WalkerBranch,2007,2007-09-04,50565.9938112,2249.58854781399,2022.28430831208,5.15409507151606
WalkerBranch,2007,2007-09-05,48793.1435208,2162.29454506056,1937.90770739881,5.13478088374098
WalkerBranch,2007,2007-09-06,43888.6212408,1902.40564502313,1688.50989714522,5.11500080474929
WalkerBranch,2007,2007-09-07,48776.8724856,2222.12762439205,1990.03544147822,5.09345033913447
WalkerBranch,2007,2007-09-08,44583.397488,2046.93415256056,1826.93833977338,5.07189987351964
WalkerBranch,2007,2007-09-09,26782.8012648,1215.3149774807,1038.51889845414,5.05034940790482
WalkerBranch,2007,2007-09-10,31957.8047712,1398.32583306515,1209.0248419415,5.02828593806281
WalkerBranch,2007,2007-09-11,21281.0832864,964.508123232528,805.955487511004,5.00427305215752
WalkerBranch,2007,2007-09-12,48696.0424272,2244.12523397582,1997.88755353315,4.98026016625222
WalkerBranch,2007,2007-09-13,45340.5029112,2079.61141168816,1840.78333791865,4.95624728034692
WalkerBranch,2007,2007-09-14,27203.9227488,1296.17762116211,1115.71375605917,4.93166818875088
WalkerBranch,2007,2007-09-15,48167.7589008,2252.82558403767,1999.29146168065,4.90493751552998
WalkerBranch,2007,2007-09-16,28173.8986704,1348.73398868062,1152.37828710924,4.87820684230909
WalkerBranch,2007,2007-09-17,38272.1840928,1846.00254294535,1619.03096673353,4.8514761690882
WalkerBranch,2007,2007-09-18,47086.6559184,2251.18084727052,1994.35822404963,4.8241195073866
WalkerBranch,2007,2007-09-19,46952.210592,2260.39002525621,2000.50853172145,4.79438408945834
WalkerBranch,2007,2007-09-20,46667.6501256,2267.30397139902,2005.24054448629,4.76464867153007
WalkerBranch,2007,2007-09-21,43555.5901368,2170.47192965564,1916.81628686357,4.73491325360181
WalkerBranch,2007,2007-09-22,30024.5653008,1506.82213189195,1288.84264564715,4.70448490121548
WalkerBranch,2007,2007-09-23,43448.0095224,2183.93905309411,1925.21784654529,4.6714233978885
WalkerBranch,2007,2007-09-24,42486.9301584,2169.55331959304,1911.44281284755,4.63836189456152
WalkerBranch,2007,2007-09-25,23559.439176,1200.2994248405,1006.47171499823,4.60530039123454
WalkerBranch,2007,2007-09-26,41768.7291,2202.94857357719,1937.12881746697,4.57147117354846
WalkerBranch,2007,2007-09-27,31637.8559448,1722.91582785782,1483.25627300888,4.53472464129777
WalkerBranch,2007,2007-09-28,44201.7663696,2331.83763243575,2047.48720851626,4.49797810904709
WalkerBranch,2007,2007-09-29,44820.9332928,2381.68088940516,2089.34110789263,4.46123157679641
WalkerBranch,2007,2007-09-30,44565.056424,2395.98806789072,2100.28104989922,4.42363396093324
WalkerBranch,2007,2007-10-01,43554.1137192,2354.72420075938,2050.22096663319,4.38280222734265
WalkerBranch,2007,2007-10-02,43072.2992952,2370.62893704764,2064.13546217143,4.34197049375205
WalkerBranch,2007,2007-10-03,37061.049816,2088.68913594645,1800.9514810652,4.30113876016146
WalkerBranch,2007,2007-10-04,33919.2940464,2092.79657024165,1815.28306008592,4.25936316377643
WalkerBranch,2007,2007-10-05,31408.4404368,1937.21109772462,1657.62034188481,4.21400088877254
WalkerBranch,2007,2007-10-06,38652.2703,2326.27964157956,2022.85198743142,4.16863861376864
WalkerBranch,2007,2007-10-07,39885.4138536,2409.37407611408,2089.77914922636,4.12327633876475
WalkerBranch,2007,2007-10-08,39493.8359424,2431.06901139878,2107.23035556054,4.07686719410755
WalkerBranch,2007,2007-10-09,23621.7303,1613.91009312158,1343.1603125295,4.02647994476775
WalkerBranch,2007,2007-10-10,40364.6255208,2575.3008969154,2228.17565584271,3.97609269542796
WalkerBranch,2007,2007-10-11,36927.8525952,2428.86480001984,2095.72032030461,3.92570544608816
WalkerBranch,2007,2007-10-12,35011.2114072,2406.17968650374,2074.6302570557,3.87415749120311
WalkerBranch,2007,2007-10-13,38723.3742672,2653.87152927941,2295.26491813063,3.8181988552461
WalkerBranch,2007,2007-10-14,37870.49196,2674.52723717235,2308.93952173448,3.76224021928908
WalkerBranch,2007,2007-10-15,37351.4398488,2708.90627545869,2332.31743526306,3.70628158333207
WalkerBranch,2007,2007-10-16,28198.0693008,2337.39826725503,2002.20789543488,3.64903783616648
WalkerBranch,2007,2007-10-17,16133.134752,1560.08805164551,1275.38368361344,3.58691066640834
WalkerBranch,2007,2007-10-18,28151.5088736,2447.20726237067,2073.76940030277,3.52478349665019
WalkerBranch,2007,2007-10-19,33862.8705408,2872.79846165569,2453.80378056235,3.46265632689204
WalkerBranch,2007,2007-10-20,36734.4647208,3095.84310878037,2645.96822660694,3.39911209680907
WalkerBranch,2007,2007-10-21,36392.057604,3182.53137920897,2715.05284284693,3.33018303749179
WalkerBranch,2007,2007-10-22,16740.064152,1865.35465975505,1525.37257812533,3.26125397817451
WalkerBranch,2007,2007-10-23,10271.2545936,1309.77928199971,1064.65819986357,3.19232491885722
WalkerBranch,2007,2007-10-24,10244.93022,1300.8403244242,1025.99848972695,3.12185065548326
WalkerBranch,2007,2007-10-25,17920.3534776,2313.97048746946,1912.51869782127,3.04550461669392
WalkerBranch,2007,2007-10-26,20493.3003408,2685.70501171499,2250.75194175121,2.96915857790457
WalkerBranch,2007,2007-10-27,31420.601856,3602.23566197544,3059.05417290209,2.89281253911523
WalkerBranch,2007,2007-10-28,29486.0305656,3594.80150609201,3028.53040058336,2.81483238720599
WalkerBranch,2007,2007-10-29,33895.96056,4177.12745455388,3542.72792130893,2.73064260544112
WalkerBranch,2007,2007-10-30,34345.3699008,4457.02154092106,3775.01035249357,2.64645282367625
WalkerBranch,2007,2007-10-31,32533.2195048,4454.76739712743,3773.20738069091,2.56226304191138
WalkerBranch,2007,2007-11-01,16894.6237656,3063.84660043316,2532.41443962153,2.47649072791142
WalkerBranch,2007,2007-11-02,28475.4683808,4540.13808043446,3847.72389070156,2.38470479141811
WalkerBranch,2007,2007-11-03,28554.8600736,4806.21266424032,4069.80628959918,2.29291885492481
WalkerBranch,2007,2007-11-04,28057.984668,5026.94004228596,4250.24462948177,2.20113291843151
WalkerBranch,2007,2007-11-05,23722.3321776,4757.64486085497,3992.01960582436,2.10821414018723
WalkerBranch,2007,2007-11-06,28017.4821192,5647.25859519654,4763.25361214332,2.01099056328925
WalkerBranch,2007,2007-11-07,27971.4696408,6008.94662268203,5064.46584413967,1.91376698639126
WalkerBranch,2007,2007-11-08,20343.4667856,5073.3361977181,4173.9414343949,1.81654340949328
WalkerBranch,2007,2007-11-09,19558.8193248,5415.12614803967,4566.48271340235,1.71953029620419
WalkerBranch,2007,2007-11-10,26758.775232,7059.54227453884,5925.88715906709,1.62331694462886
WalkerBranch,2007,2007-11-11,25603.3490832,7295.76912271784,6108.86733074786,1.52710359305354
WalkerBranch,2007,2007-11-12,23995.3704984,7447.00800746779,6218.32084378927,1.43089024147821
WalkerBranch,2007,2007-11-13,13203.4656096,4709.66920042755,3766.78660621937,1.33744873822608
WalkerBranch,2007,2007-11-14,15811.5344688,6082.46437316856,4940.38481526058,1.25454025860209
WalkerBranch,2007,2007-11-15,15083.3029032,6065.62918764725,4917.39172325978,1.1716317789781
WalkerBranch,2007,2007-11-16,25021.9830168,9811.27149618719,8176.85585853787,1.08872329935411
WalkerBranch,2007,2007-11-17,18482.5185048,8135.78144771473,6685.09183233583,1.01111800252306
WalkerBranch,2007,2007-11-18,23386.1047056,10290.6134040819,8527.44183027248,0.953664800305156
WalkerBranch,2007,2007-11-19,23250.4417152,10692.4773300058,8870.58189401545,0.896211598087253
WalkerBranch,2007,2007-11-20,23518.7083152,11275.9608689842,9362.3653875019,0.838758395869349
WalkerBranch,2007,2007-11-21,21500.7270408,11017.4652007537,9234.47262054086,0.786764257187564
WalkerBranch,2007,2007-11-22,14534.4484656,7945.43571366955,6496.32253033663,0.755514559943027
WalkerBranch,2007,2007-11-23,17538.1896312,9594.69013044083,7843.12165728803,0.724264862698491
WalkerBranch,2007,2007-11-24,18895.7403936,10436.5393694907,8602.9881361654,0.693015165453955
WalkerBranch,2007,2007-11-25,7278.3810792,4423.61718448427,3509.84045100436,0.665333619318577
WalkerBranch,2007,2007-11-26,9972.7214328,6035.58917686937,4768.91632325954,0.651211047398
WalkerBranch,2007,2007-11-27,23281.6063032,13055.5611091647,10805.1782095668,0.637088475477423
WalkerBranch,2007,2007-11-28,23315.5410768,13201.7849666762,10926.5247506448,0.622965903556846
WalkerBranch,2007,2007-11-29,18650.122344,10906.6988176676,8878.00188694433,0.61058648657205
WalkerBranch,2007,2007-11-30,22884.0237864,13166.1619038155,10895.4147874301,0.60483105834322
WalkerBranch,2007,2007-12-01,13417.477668,8142.23138201704,6528.03655541643,0.59907563011439
WalkerBranch,2007,2007-12-02,7920.0823968,5038.34710496385,3938.16317376426,0.59332020188556
WalkerBranch,2007,2007-12-03,22489.2571176,13082.5696058608,10829.2245319986,0.588297626120458
WalkerBranch,2007,2007-12-04,20597.9890032,12178.5521569374,10128.8311902707,0.586059889717519
WalkerBranch,2007,2007-12-05,13133.1607344,8261.01600898022,6916.41593915834,0.58382215331458
WalkerBranch,2007,2007-12-06,21856.0566168,12786.5087847549,10585.2204277781,0.581584416911642
WalkerBranch,2007,2007-12-07,6632.3190024,4288.67561433787,3437.75467736528,0.579635121730769
WalkerBranch,2007,2007-12-08,7142.5278288,4621.29619570344,3691.9517832814,0.578781903193744
WalkerBranch,2007,2007-12-09,11322.75312,7220.82805106943,5854.44544232157,0.57792868465672
WalkerBranch,2007,2007-12-10,14021.0432712,8792.7831966968,7239.07280386967,0.577075466119696
WalkerBranch,2007,2007-12-11,20259.1207224,11991.6990795411,9928.01098013605,0.576332790056678
WalkerBranch,2007,2007-12-12,6123.5181,3952.04334505933,3119.48417440023,0.576010175394883
WalkerBranch,2007,2007-12-13,10053.2394648,6342.85404527645,5197.79599166859,0.575687560733088
WalkerBranch,2007,2007-12-14,21049.1563464,12326.6385281988,10195.0204107233,0.575364946071293
WalkerBranch,2007,2007-12-15,10745.6869296,6648.3859307637,5499.1102216731,0.575084251059399
WalkerBranch,2007,2007-12-16,12783.0290616,7971.7117352454,6402.58283301481,0.57496285071713
WalkerBranch,2007,2007-12-17,21574.2587256,12584.0479491416,10416.3700808218,0.574841450374861
WalkerBranch,2007,2007-12-18,10019.0307168,6445.26742231807,5206.96555392245,0.574720050032592
WalkerBranch,2007,2007-12-19,17191.2923784,10430.4271035629,8600.83766406641,0.574614474241211
WalkerBranch,2007,2007-12-20,18092.5768296,10800.7884522646,8868.95475412168,0.5745690317432
WalkerBranch,2007,2007-12-21,10860.6268008,6873.15545304094,5486.47241084004,0.57452358924519
WalkerBranch,2007,2007-12-22,16901.9906328,10201.4382734046,8456.26674253813,0.574478146747179
WalkerBranch,2007,2007-12-23,16106.155884,9811.7165857949,7992.20682454095,0.574438661027026
WalkerBranch,2007,2007-12-24,21065.9144472,12287.8675843546,10147.3233692044,0.57442181106273
WalkerBranch,2007,2007-12-25,15703.032996,9530.10556468585,7896.01592279862,0.574404961098435
WalkerBranch,2007,2007-12-26,16371.0130248,9972.18100239351,8153.30881358159,0.57438811113414
WalkerBranch,2007,2007-12-27,18792.7869024,11285.8152643509,9373.97871953918,0.574373495727909
WalkerBranch,2007,2007-12-28,6595.7738616,4279.66798276399,3338.19678192119,0.574367371642327
WalkerBranch,2007,2007-12-29,20417.3028864,12001.9354930267,9900.17554321284,0.574361247556745
WalkerBranch,2007,2007-12-30,7956.0871992,5017.47004943802,3951.53440718569,0.574355123471163
WalkerBranch,2007,2007-12-31,21777.4716264,12723.3213555169,10541.7935829569,0.574349637875385
WalkerBranch,2008,2008-01-01,17485.3277928,10562.4768009402,8763.97231166743,0.574346880459007
WalkerBranch,2008,2008-01-02,9236.6739864,5944.84151343056,4742.05219608601,0.574345270331563
WalkerBranch,2008,2008-01-03,22207.7408112,13001.9288957766,10796.089839874,0.574343660204119
WalkerBranch,2008,2008-01-04,22226.7668112,13028.4816060113,10821.3784987439,0.574342050076675
WalkerBranch,2008,2008-01-05,11171.5649136,7181.58469304181,5844.66613965015,0.574340677582673
WalkerBranch,2008,2008-01-06,12504.5645256,7796.50084493882,6207.32626316962,0.574340208095753
WalkerBranch,2008,2008-01-07,18119.4567624,11017.7913871232,9050.329359911,0.574339738608833
WalkerBranch,2008,2008-01-08,16403.6768616,10041.7607914747,8419.52391035276,0.574339269121913
WalkerBranch,2008,2008-01-09,22147.2229104,13088.6980742919,10878.3656642228,0.570589137468546
WalkerBranch,2008,2008-01-10,11011.5334224,7126.68243779124,5756.0801855813,0.552590289582685
WalkerBranch,2008,2008-01-11,22469.9571432,13711.211448496,11380.2048656945,0.534591441696823
WalkerBranch,2008,2008-01-12,21994.1929872,13742.7337464537,11468.2630392668,0.516592593810961
WalkerBranch,2008,2008-01-13,12402.6612696,8300.82026945825,6686.15355025798,0.502343208328944
WalkerBranch,2008,2008-01-14,21570.6285648,13741.4325509119,11445.384466296,0.502341779981536
WalkerBranch,2008,2008-01-15,22950.531072,14550.5262096636,12073.6513937361,0.502340351634128
WalkerBranch,2008,2008-01-16,21493.3373424,13698.1761479059,11329.8744693607,0.50233892328672
WalkerBranch,2008,2008-01-17,13414.1138712,8756.58874680987,6983.30832419358,0.502337443749497
WalkerBranch,2008,2008-01-18,23584.0359888,14966.3883180364,12436.9658069542,0.502335769690975
WalkerBranch,2008,2008-01-19,18109.593684,11912.4909732884,10049.3567121633,0.502334095632453
WalkerBranch,2008,2008-01-20,25248.377196,15976.1895121588,13257.5161716447,0.502332421573931
WalkerBranch,2008,2008-01-21,24945.8790168,15823.4267793582,13127.1393138362,0.502330687519679
WalkerBranch,2008,2008-01-22,5689.4056632,3886.05309900602,3152.86174842342,0.502328725481654
WalkerBranch,2008,2008-01-23,25033.5432144,15940.3440341383,13242.3208651554,0.502326763443628
WalkerBranch,2008,2008-01-24,19100.2014,12456.7926647449,10214.9495782524,0.502324801405602
WalkerBranch,2008,2008-01-25,24510.3662664,15751.0268996782,13158.5696003658,0.502322769051205
WalkerBranch,2008,2008-01-26,17199.7018704,11342.1952173045,9279.95207549856,0.502320469494597
WalkerBranch,2008,2008-01-27,25971.8522616,16637.357291022,13882.6786556995,0.502318169937989
WalkerBranch,2008,2008-01-28,25374.7174464,16398.011002151,13777.0707476498,0.502315870381381
WalkerBranch,2008,2008-01-29,10251.0033192,6969.18340719167,5681.47875119854,0.502313488419109
WalkerBranch,2008,2008-01-30,27359.0150904,17575.0137420235,14698.9067134398,0.502310793315317
WalkerBranch,2008,2008-01-31,18358.56792,12213.6118227074,10128.2211814707,0.502308098211526
WalkerBranch,2008,2008-02-01,12451.5352584,8402.64135212752,6763.61058390765,0.502305403107734
WalkerBranch,2008,2008-02-02,26835.8077008,17388.7471198075,14555.4635979791,0.502302611659526
WalkerBranch,2008,2008-02-03,19841.3934768,13242.3655355014,11214.2156722301,0.502299454102535
WalkerBranch,2008,2008-02-04,12184.4482704,8230.70589315006,6698.91412927509,0.502296296545544
WalkerBranch,2008,2008-02-05,25992.9939528,16962.9944485681,14191.1559479688,0.502293138988553
WalkerBranch,2008,2008-02-06,14198.5254096,9499.86480964945,7652.73971009,0.502289873338213
WalkerBranch,2008,2008-02-07,28336.9591008,18486.6999763796,15500.7102713503,0.502286196933144
WalkerBranch,2008,2008-02-08,26447.319612,17408.0858612796,14588.4525461,0.502282520528076
WalkerBranch,2008,2008-02-09,28928.9721168,18925.8051861785,15869.6717619658,0.502278844123007
WalkerBranch,2008,2008-02-10,24011.8926768,15783.4954859597,13055.5002483615,0.502275102493285
WalkerBranch,2008,2008-02-11,25655.2596216,16885.6402152844,14066.5330413808,0.502271113009879
WalkerBranch,2008,2008-02-12,20514.1147848,13654.89005593,11311.5562539436,0.502267123526474
WalkerBranch,2008,2008-02-13,10878.1307208,7422.74285604152,6126.08946802689,0.502263134043068
WalkerBranch,2008,2008-02-14,30072.5108208,19801.8907153816,16588.7808113132,0.502259585029835
WalkerBranch,2008,2008-02-15,25855.7023368,17116.3572582769,14316.1845001475,0.502257709803261
WalkerBranch,2008,2008-02-16,23275.4875416,15424.4458264155,12797.7925643089,0.502255834576686
WalkerBranch,2008,2008-02-17,15268.4334936,10160.3920522237,8259.46631087336,0.502253959350112
